D_WEEK_SEQ1,"ROUND(SUN_SALES1/SUN_SALES2,2)","ROUND(MON_SALES1/MON_SALES2,2)","ROUND(TUE_SALES1/TUE_SALES2,2)","ROUND(WED_SALES1/WED_SALES2,2)","ROUND(THU_SALES1/THU_SALES2,2)","ROUND(FRI_SALES1/FRI_SALES2,2)","ROUND(SAT_SALES1/SAT_SALES2,2)"
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5255,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5256,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5257,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5258,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5259,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5260,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5261,0.66,0.66,1.00,1.00,1.00,0.74,0.66
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5262,1.00,1.00,0.66,0.89,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5263,1.00,1.00,1.00,1.00,1.00,1.00,1.00
